,0,coref_text
0,"The film industry in Western Australia encompasses a wide range of productions and a wide range of filmmakers . 
 Funding can be sourced from ScreenWest , Screen Australia , FTI , television broadcasters and private investors . 
 Filmmakers and productions can be recognised at the West Australian Screen Awards . 


 = = Feature films = = 


 = = Independent feature films = = 
 Feature films made outside of the government funding bodies include : 


 = = Television movies = = 


 = = Feature documentaries = = 


 = = Television documentaries = = 


 = = Television and web series = = 


 = = Short films = = 


 = = Filmmakers = = 
 Past and present Western Australian writers , producers and directors include : 


 = = Directors of photography = = 


 = = Other industry practitioners = = 


 = = Film schools = = 


 = = See also = = 


 = = References = = 


 = = External links = = 
 CinefestOZ 
 Film and Television Institute ( FTI ) 
 Luna Cinemas 
 Perth International Arts Festival 
 Revelation Perth International Arts Festival 
 Screen Australia 
 Screenwest",
0,"A cult film or cult movie , also commonly referred to as a cult classic , is a film that has acquired a cult following . Cult films are known for Cult films dedicated , passionate fanbase which forms an elaborate subculture , members of which engage in repeated viewings , dialogue - quoting , and audience participation .   Inclusive definitions allow for major studio productions , especially box office bombs , while exclusive definitions focus more on obscure , transgressive films shunned by the mainstream .   The difficulty in defining the term and subjectivity of what qualifies as a cult film mirror classificatory disputes about art .   The term cult film the term was first used in the 1970s to describe the culture that surrounded underground films and midnight movies , though cult was in common use in film analysis for decades prior to that . 
 Cult films trace Cult films origin back to controversial and suppressed films kept alive by dedicated fans .   In some cases , reclaimed or rediscovered films have acquired cult followings decades after reclaimed or rediscovered films original release , occasionally for reclaimed or rediscovered films camp value .   Other cult films have since become well - respected or reassessed as classics ; there is debate as to whether Other cult films are still cult films .   After failing in the cinema , some cult films have become regular fixtures on cable television or profitable sellers on home video .   Others have inspired Others own film festivals .   Cult films can both appeal to specific subcultures and form Cult films own subcultures .   Other media that reference cult films can easily identify which demographics Other media that reference cult films desire to attract and offer savvy fans an opportunity to demonstrate savvy fans knowledge . 
 Cult films frequently break cultural taboos , and many feature excessive displays of violence , gore , sexuality , profanity , or combinations thereof .   feature can lead to controversy , censorship , and outright bans ; less transgressive films may attract similar amounts of controversy when critics call less transgressive films frivolous or incomp",
0,"A film genre is a stylistic or thematic category for motion pictures based on similarities either in the narrative elements , aesthetic approach , or the emotional response to the film . Drawing heavily from the theories of literary - genre criticism , film genres are usually delineated by "" conventions , iconography , settings , narratives , characters and actors . "" One can also classify films by the tone , theme / topic , mood , format , target audience , or budget . the tone , theme / topic , mood , format , target audience , or budget are most evident in genre films , which are "" commercial feature films [ that ] , through repetition and variation , tell familiar stories with familiar characters and familiar situations "" in a given genre . A film 's genre will influence the use of filmmaking styles and techniques , such as the use of flashbacks and low - key lighting in film noir ; tight framing in horror films ; or   fonts that look like rough - hewn logs for the titles of Western films . In addition , genres have associated film - scoring conventions , such as lush string orchestras for romantic melodramas or electronic music for science - fiction films . Genre also affects how films are broadcast on television , advertised , and organized in video - rental stores . Alan Williams distinguishes three main genre categories : narrative , avant - garde , and documentary . With the proliferation of particular genres , film subgenres can also emerge : the legal drama , for example , is a sub - genre of drama that includes courtroom- and trial - focused films . Subgenres are often a mixture of two separate genres ; genres can also merge with seemingly unrelated ones to form hybrid genres , where popular combinations include the romantic comedy and the action comedy film . Broader examples include the docufiction and docudrama , which merge the basic categories of fiction and non - fiction ( documentary).Genres are not fixed ; they change and evolve over time , and some genres may largely disappear ( for example , the melodrama ) . Not only does genre refer to a type of film or a type of film category , a ke",
0,"The decade of the 2000s in film involved many significant developments in the film industries around the world , especially in the technology used . Building on developments in the 1990s , computers were used to create effects that would have previously been more expensive , from the subtle erasing of surrounding islands in Cast Away ( leaving Tom Hanks ' character stranded with no other land in sight ) to the vast battle scenes such as those in The Matrix sequels and 300 . 
 The decade of the 2000s in film saw the resurgence of several genres . Fantasy film franchises dominated the box office with The Lord of the Rings , Harry Potter , Pirates of the Caribbean , the Star Wars prequel trilogy ( beginning in 1999 ) , The Chronicles of Narnia , etc . Comic book superhero films became a mainstream blockbuster genre following the releases of X - Men , Unbreakable , and Spider - Man . Gladiator similarly sparked the revival of epic films , while the Bollywood - inspired Moulin Rouge ! did the same for musical films in the Western world , where Indian musicals such as Lagaan and Devdas also began gaining mainstream exposure . Hong Kong fight choreographers like Yuen Woo - ping continued Hong Kong fight choreographers like Yuen Woo - ping influence in Hollywood with such martial arts films as Kill Bill : Volume 1 and Kill Bill : Volume 2 . The battle royale genre also began with the release of the Japanese film Battle Royale ( 2000 ) . 
 In addition , film genres not known for their popular appeal in North America became increasingly attractive to filmgoers : films in foreign languages like Crouching Tiger , Hidden Dragon , Hero ( 2002 ) , The Passion of the Christ , and Letters from Iwo Jima ; and documentary films like An Inconvenient Truth , March of the Penguins , Super Size Me , and Fahrenheit 9/11 became very successful . 
 Computer animation replaced traditional animation as the dominant medium for animated feature films in American cinema ( especially with the release of Shrek ) : DreamWorks Animation was the dominant animation studio in The decade of the 2000s in film . Pixar and 20th Century Fox Animation fol",
0,"For the Love of Movies : The Story of American Film Criticism is a 2009 documentary film dramatizing a hundred years of American film criticism through film clips , historic photographs , and on - camera interviews with many of today ’s important reviewers , mostly print but also Internet . For the Love of Movies : The Story of American Film Criticism was produced by Amy Geller , written and directed by long - time Boston Phoenix film critic Gerald Peary , and narrated by Patricia Clarkson . Critics featured include Roger Ebert of The Chicago Sun - Times , A.O. Scott of The New York Times , Lisa Schwarzbaum of Entertainment Weekly , Kenneth Turan of The Los Angeles Times , and Elvis Mitchell , host of the public radio show The Treatment . 
 Many more critics , journalists , and writers from the present and past appear in film clips and interviews . Among Many more critics , journalists , and writers from the present and past : Jami Bernard , Manny Farber , Andrew Sarris , Molly Haskell , J. Hoberman , Harlan Jacobson , Stanley Kauffmann , Stuart Klawans , Leonard Maltin , Janet Maslin , Wesley Morris , Rex Reed , B. Ruby Rich , Jonathan Rosenbaum , Richard Schickel , David Sterritt , Pauline Kael , Richard Corliss , and Gene Siskel . 
 Other figures from film history appear in photographs and include Vincent Canby , Bosley Crowther , James Agee , Otis Ferguson , Vachel Lindsay , and Frank E. Woods . 
 Bringing the history of film criticism up to the present , For the Love of Movies : The Story of American Film Criticism introduces internet - based critics Harry Knowles of Ai n't It Cool News and Karina Longworth , who wrote at the time for spout.com . 


 = = Theme = = 
 long - time Boston Phoenix film critic Gerald Peary says , "" For the Love of Movies : The Story of American Film Criticism is the first feature documentary to tell the rich , colorful , and undeniably controversial story of the American film critic ... long - time Boston Phoenix film critic Gerald Peary had to sort of invent what long - time Boston Phoenix film critic Gerald Peary think is the history of film criticism , because there was n’t any formally written book on film criticism . ""Partly due to difficulties in getting financial backing , For the Love of Movies : The Story of American Film Criticism took nearly a decade to make . long - time Boston Phoenix film critic Gerald Peary says , "" long - time Boston Phoenix film critic Gerald Peary guess one of the things that happened during that period was the so - called decline of print journalism ... eight years ago , film crit",
0,"Boxcutters was an Australian podcast dedicated to the discussion of television . Boxcutters was produced weekly , and was usually uploaded on a Monday . Shows average around 70 minutes , although there is no set length , and Boxcutters is recorded at the studios of 3RRR . Boxcutters was created by Josh Kinal , Ross McQueen and Brett Cropley , and is currently hosted by Brett Cropley with rotating panelists . Former presenters include John Richards , Courteney Hocking and Dave Lawson . Nelly Thomas was a host throughout 2010 . 
 Boxcutters was created in 2005 and on 19 October 2009 Boxcutters celebrated Boxcutters 200th edition with guest Myf Warhurst , and congratulatory messages from Margaret Pomeranz , Peter Hitchener and Craig McLachlan . On 6 September 2011 Boxcutters presented a 6th birthday special looking at how children are presented on screen . As well as reporting news , Boxcutters created some in 2008 when Boxcutters were the first to report that the Nine Network was closing the Nine Network European news bureau , a story then picked up by The Australian and other media outlets . Boxcutters also reported the death of Eartha Kitt three weeks before the death of Eartha Kitt happened , although reported was simply a mistake . Boxcutters were profiled in The Age Green Guide in 2009.On 12 April 2009 , Boxcutters was reviewed on episode 68 of Edgy Reviews from That Podcast Show , with Josh Kinal , Ross McQueen and Brett Cropley saying "" What may be most refreshing about Boxcutters is the focus on television media that includes other countries ' television programs . the focus on television media that includes other countries ' television programs is quite the contrast to the saturated market of "" TV and Film "" podcasts from an all American point of view "" . On 4 May 2009 , Boxcutters was the subject of episode 3 of The Podcraft , with Josh Kinal , Brett Cropley and John Richards talking at length to Jade Gulliver . On 2 December 2009 Boxcutters were featured on Alan Brough 's ABC radio show in a discussion of the best podcasts to listen to , and on 15 July 2010 The Age newspaper picked Boxcutters as one of the world 's best podcasts in a list that also included Stephen Fry 's podgrams , This American Life and Onion Radio News . In 2011 t",
0,"This is a main - character walkthrough to Sega 's video game and movie franchise Yakuza also known as Ryū ga Gotoku ( 龍が如く , lit . "" Like a Dragon "" ) . Characters are sorted by organizations or groups according to the original works . The English - language adaptation equivalents are mentioned when available . 
 Many characters of the Yakuza series have had Many characters of the Yakuza series faces modeled and mapped after Many characters of the Yakuza series Japanese voice actors since the 2008 spinoff Ryū ga Gotoku Kenzan ! . Cyberware Inc. 's head & face color 3D scanner is used in Hollywood 's film industry and was exploited to reduce 3D model production time . Yu Suzuki introduced 3D scanning technology back in 1998 for Project Berkeley / Shenmue . In the first three installments , the playable protagonist is Kazuma Kiryu , a yakuza who after ten years of imprisonment deals with chaos emerging from Kazuma Kiryu , a yakuza who after ten years of imprisonment deals with chaos emerging from clan . Yakuza 4 introduces multiple playable protagonists , which include Kazuma Kiryu , a yakuza who after ten years of imprisonment deals with chaos emerging from , Masayoshi Tanimura , Shun Akiyama , and Taiga Saejima who aid Kazuma Kiryu , a yakuza who after ten years of imprisonment deals with chaos emerging from in Kazuma Kiryu , a yakuza who after ten years of imprisonment deals with chaos emerging from quest . Yakuza 5 continued this trend and featured five playable protagonists ; Kazuma Kiryu , a yakuza who after ten years of imprisonment deals with chaos emerging from , Shun Akiyama , Taiga Saejima , Tatsuo Shinada , as well as the long running supporting character , Haruka Sawamura . The prequel installment Yakuza 0 featured two protagonists , including long running supporting character Goro Majima alongside Kazuma Kiryu , a yakuza who after ten years of imprisonment deals with chaos emerging from . Kazuma Kiryu , a yakuza who after ten years of imprisonment deals with chaos emerging from is the only playable character in Yakuza 6 , while an additional story featuring a playable Majima was added to the remake of Yakuza 2 , Yakuza Kiwami 2.The latest mainline installment , Yakuza : Like A Dragon , features a new main character , Ichiban Kasuga . Other characters have appeared as the protagonists of various spin - off titles . The samurai - era titles Yakuza : Like A Dragon and Ryū ga Gotoku Ishin ! are based around fictionalized versions of historical figures Miyamoto Musashi and Sakamoto Ryōma respectively . The Kurohyō : Ryū ga Gotoku subseries features its own protagonist , street punk Tatsuya Ukyo , while Judgment follows private detective Takayuki Ya",
0,"Humphrey DeForest Bogart (; December 25 , 1899 – January 14 , 1957 ) , nicknamed Bogey , was an American film and stage actor . Humphrey DeForest Bogart performances in Classical Hollywood cinema films made Humphrey DeForest Bogart an American cultural icon . In 1999 , the American Film Institute selected Humphrey DeForest Bogart as the greatest male star of classic American cinema . Humphrey DeForest Bogart began acting in Broadway shows , beginning Humphrey DeForest Bogart career in motion pictures with Up the River ( 1930 ) for Fox . Humphrey DeForest Bogart appeared in supporting roles for the next decade , sometimes portraying gangsters . Humphrey DeForest Bogart was praised for Humphrey DeForest Bogart work as Duke Mantee in The Petrified Forest ( 1936 ) , but remained secondary to other actors Warner Bros. cast in lead roles . 
 Humphrey DeForest Bogart breakthrough from supporting roles to stardom came with High Sierra ( 1941 ) and The Maltese Falcon ( 1941 ) , considered one of the first great noir films . Humphrey DeForest Bogart private detectives , Sam Spade ( in The Maltese Falcon ( 1941 ) , considered one of the first great noir films ) and Phillip Marlowe ( in 1946 's The Big Sleep ) , became the models for detectives in other noir films . Humphrey DeForest Bogart most significant romantic lead role was with Ingrid Bergman in Casablanca ( 1942 ) , which earned Humphrey DeForest Bogart Humphrey DeForest Bogart first nomination for the Academy Award for Best Actor . Humphrey DeForest Bogart and 19-year - old Lauren Bacall fell in love when Humphrey DeForest Bogart and 19-year - old Lauren Bacall filmed To Have and Have Not ( 1944 ) ; soon after the main filming for The Big Sleep Big Sleep ( 1946 , Humphrey DeForest Bogart and 19-year - old Lauren Bacall second film together ) , Humphrey DeForest Bogart filed for divorce from Humphrey DeForest Bogart third wife and married Humphrey DeForest Bogart and 19-year - old Lauren Bacall . After Humphrey DeForest Bogart and 19-year - old Lauren Bacall marriage , Humphrey DeForest Bogart and 19-year - old Lauren Bacall played Humphrey DeForest Bogart love interest in Dark Passage ( 1947 ) and Key Largo ( 1948 ) . 
 Humphrey DeForest Bogart performances in The Treasure of the Sierra Madre ( 1948 ) and In a Lonely Place ( 1950 ) are now considered among Humphrey DeForest Bogart best , although they were not recognized as such when the films were released . Humphrey DeForest Bogart reprised the films as a World War II naval - vessel commander in The Caine Mutiny ( 1954 ) , which was a critical and commercial hit and earned Humphrey DeForest Bogart another Best Actor nomination . For Humphrey DeForest Bogart role as a cantankerous river steam launch skipper with Katharine Hepburn 's missionary in the World W",
0,Films categorised by art movement,
0,"This is a list of productions by Warner Bros. Animation , a subsidiary of Warner Bros. , which includes animated feature films , shorts , specials and television series . 


 = = Feature - length films = = 


 = = = Looney Tunes / Merrie Melodies compilation films = = = 


 = = = Original films = = = 
 S Combines live - action with animation . 


 = = = Direct - to - video features = = = 
 A An adult animated production . 


 = = = Television films = = = 


 = = = Other film credits = = = 


 = = Short films = = 


 = = = Looney Tunes / Merrie Melodies series = = = 


 = = = Original theatrical shorts = = = 


 = = = Theme park shorts = = = 


 = = = Internet short films = = = 


 = = = Direct - to - video short films = = = 


 = = Television series = = 


 = = = Original series = = = 


 = = = Shorts series = = = 


 = = Specials = = 


 = = = Television pilots = = = 


 = = = Other television credits = = = 


 = = Commercials = = 


 = = See also = = 
 Warner Bros. Cartoons 
 Warner Animation Group 
 Looney Tunes / Merrie Melodies filmography 
 List of Warner Bros. theatrical animated features 
 List of unproduced Warner Bros. Animation projects 
 List of unreleased Warner Bros. animated shorts 


 = = Notes = = 


 = = References = =",
0,"Note : This category covers the topic of cinema in specific countries . 
 For categories containing individual films from specific countries see : Category : Films by country 
 For the buildings where films are shown see : Category : Cinemas and movie theaters 
 For culturally specific cinema see : Category : Cinema by culture",
0,"Atlas Studios is a film studio located 5 kilometres ( 3.1 mi ) west of the city of Ouarzazate in Morocco . Measured by acreage , Atlas Studios is the world 's largest film studio . Most of the property lies in the nearby desert and mountains . 
 Many sets from the filming of various movies remain in place and , because of remain , Atlas Studios also operates with guided tours and has become a popular tourist destination . Atlas Studios was founded in 1983 by entrepreneur Mohamed Belghmi . Since then Atlas Studios has been able to expand , thanks to reliable climate and weather conditions , and because the property is of a nature that can mimic the natural environments of many countries well . 


 = = Productions = = 
 Films and TV series that have used the services of Atlas Studios include : 

 The Jewel of the Nile 
 The Living Daylights 
 Aladdin ( 2019 film ) 
 The Mummy 
 Gladiator 
 Kingdom of Heaven 
 Asterix & Obelix : Mission Cleopatra 
 Babel 
 Game of Thrones 
 Atlantis 
 The Amazing Race 10 
 The Grand Tour 
 Vikings 
 Prison Break 


 = = References = = 


 = = External links = = 
 Official website ( archived ) 
 imdb location list",
0,"Reifying Desire is a six - part video series by American artist Jacolby Satterwhite , which was on view in the 2014 Biennial at the Whitney Museum of American Art . American artist Jacolby Satterwhite created 230 3D modeled versions of American artist Jacolby Satterwhite body , animated figures , and American artist Jacolby Satterwhite mother 's drawings . Animating 230 3D modeled versions of American artist Jacolby Satterwhite body , animated figures , and American artist Jacolby Satterwhite mother 's drawings , American artist Jacolby Satterwhite performs in a digital "" utopian and non - political space "" , combining American artist Jacolby Satterwhite public reactions to art history , political histories , and pop culture with American artist Jacolby Satterwhite mother 's private drawings and inventions . 


 = = Background and concept = = 
 American artist Jacolby Satterwhite mother was schizophrenic and stayed home , unemployed , up until American artist Jacolby Satterwhite teenage years . As a productive form of therapy , American artist Jacolby Satterwhite mother 's drew pencil - on - paper drawings and diagrams that explained and envisioned potential product ideas after being inspired by late - night television infomercials . To American artist Jacolby Satterwhite mother 's , pencil - on - paper drawings and diagrams that explained and envisioned potential product ideas would allow for a future promise of financial security if pencil - on - paper drawings and diagrams that explained and envisioned potential product ideas were able to be projected out into the public before becoming products . 
 American artist Jacolby Satterwhite uses pencil - on - paper drawings and diagrams that explained and envisioned potential product ideas , along with the scrawled - out text accompanying pencil - on - paper drawings and diagrams that explained and envisioned potential product ideas that describe the products ' purposes , and turns pencil - on - paper drawings and diagrams that explained and envisioned potential product ideas into three - dimensional objects for a six - part video series by American artist Jacolby Satterwhite , which was on view in the 2014 Biennial at the Whitney Museum of American Art . Using Autodesk Maya , a 3D - rendering program , the images are digitally traced by hand using a stylus to be then placed into a larger virtual landscape . American artist Jacolby Satterwhite pairs pencil - on - paper drawings and diagrams that explained and envisioned potential product ideas with other photographs , family videos , and American artist Jacolby Satterwhite own pieces of dance and performance . The culmination of these elements is intended as an exploration of memory , personal history , surrealism , narrative , psychology , and reality . 


 = = = Digital avatar = = = 
 American artist Jacolby Satterwhite digital avatar performs dance movements in a six - part video series by American artist Jacolby Satterwhite , which was on view in the 2014 Biennial at the Whitney Museum of American Art digitally created utopian realm , combining live action with digital creation . Digital avatar combines elements of choreographer William Forsythe 's dance techniques with elements of martial arts and , most importantly , voguing . The body moves at impossible angles , freed from gravitational pull , intended to further emphasize the utopian dreamlike nature",
0,"A cruise ship poolside theater is a giant LED display screen , ranging from around 250 to 350 square feet ( 33 m2 ) . A cruise ship poolside theater is complemented with a large , 50,000 - 80,000 watt sound system . A cruise ship poolside theater is usually placed facing the main swimming pool of a cruise ship . A cruise ship poolside theater can be used to display news , sporting events , poolside activities , concerts , and movies . 
 The poolside theater was   introduced in 2004 on the Caribbean Princess , and was built with or installed on other ships in Princess Cruises 's fleet . Princess Cruises 's named Princess Cruises 's poolside theaters as "" Movies Under The Stars "" , but A cruise ship poolside theater is used all day .   For the outdoor nighttime movies ( weather permitting ) , cushions and blankets are placed over the deck chairs , and popcorn is provided .   The "" Movies Under The Stars "" name also refers to the service via cable television in the staterooms at night . In 2005 Carnival Cruise Lines launched Carnival Cruise Lines first ship with a poolside theater , the Carnival Liberty . Carnival Cruise Lines named Carnival Cruise Lines poolside theaters as "" Carnival Cruise Lines Seaside Theater "" . Since launched , every new cruise ship built by Carnival Cruise Lines has had the "" Carnival Cruise Lines Seaside Theater "" added . In 2005 and in 2006 , Disney Cruise Lines has installed Disney Cruise Lines own poolside theater on Disney Cruise Lines two older ships refurbishments . Costa Cruises also has introduced poolside theaters on Costa Cruises Concordia - class fleet . Royal Caribbean International debuted outdoor movie screens as part of the "" Aquatheater "" on the Oasis class , and has since been added poolside screens to most of Royal Caribbean International fleet as part of the "" Royal Advantage "" revitalization program . 


 = = Images = = 

		
		


 = = Cruise ships that have a poolside theater = = 


 = = = AIDA Cruises = = = 
 AIDAluna 
 AIDAblu 
 AIDAsol 
 AIDAmar 
 AIDAstella 


 = = = Carnival Cruise Lines = = = 
 Carnival Freedom 
 Carnival Liberty 
 Carnival Splendor 
 Carnival Valor 
 Carnival Victory 
 Carnival Magic 
 Carnival Dream 
 Carnival Triumph 
 Carnival Sunshine 
 Carnival Conquest 
 Carnival Glory 
 Carnival Breeze 
 Carnival Pride 
 Carnival Vista 


 = = = Costa Cruises",
0,"InTru3D was a brand that identifies content that may be viewed in stereoscopic 3D. Motion pictures or other visual media bearing InTru3D are developed through animation technology developed by Intel Corporation in partnership with DreamWorks Animation in 2008 . InTru3D enables animators to author films directly in 3D for what is described as "" a more realistic 3D experience . "" Animated films authored with InTru3D are shown in theaters using 3D stereoscopic projection technology such as that provided by Real D Cinema and IMAX 3D which both require polarized glasses to view Animated films authored with InTru3D . 
 The InTru3D brand was announced at the Intel Corporation Developer Forum on August 20 , 2008 during Renee James ’ keynote . The first feature film produced by DreamWorks Animation utilizing InTru3D was Monsters vs. Aliens ( 2009 ) . The last feature film produced by DreamWorks Animation utilizing InTru3D was Rise of the Guardians ( 2012 ) . DreamWorks Animation has also released other films in stereoscopic 3D utilizing InTru3D , such as Megamind ( 2010 ) , Kung Fu Panda 2 ( 2011 ) , Puss in Boots ( 2011 ) and Madagascar 3 : Europe 's Most Wanted ( 2012).Intel has also announced that Intel Corporation plans to work on developing and promoting the use of InTru3D to create a broad range of next - generation 3D viewing experiences and technology on a range of other platforms , including home theater , personal computers , video games , online environments and mobile devices . An InTru3D commercial was shown at the end of the second quarter of Super Bowl XLIII . which was using the ColorCode 3-D system to enable it to be viewed in 3D on TV in all households . 


 = = Filmography = = 
 Monsters vs. Aliens ( 2009 ) 
 How to Train Your Dragon ( 2010 ) 
 Shrek Forever After ( 2010 ) 
 Megamind ( 2010 ) 
 Kung Fu Panda 2 ( 2011 ) 
 Puss in Boots ( 2011 ) 
 Madagascar 3 : Europe 's Most Wanted ( 2012 ) 
 Rise of the Guardians ( 2012 ) 


 = = References = = 


 = = External links = = 
 "" Intel Corporation , Dreamworks Animation Form Strategic Alliance to Revolutionize 3-D Filmmaking Technology "" , Intel Corporation press release 
 "" Developing for th",
0,"Films by continent of production , shooting location or setting .",
0,"100 Cult Films is a 2011 book written by Ernest Mathijs and Xavier Mendik , who selected one hundred cult films to discuss . 


 = = Process = = 
 Ernest Mathijs and Xavier Mendik , who selected one hundred cult films to discuss often disagreed with each other and were forced to make concessions ; for example , Ernest Mathijs opposed the inclusion of Cannibal Holocaust , which Ernest Mathijs called an initiation ritual and not a film with a devoted cult following .   Ernest Mathijs relented and allowed Cannibal Holocaust , which Ernest Mathijs called an initiation ritual and not a film with a devoted cult following inclusion so that Ernest Mathijs could convince Xavier Mendik to include Begotten .   Ernest Mathijs wanted to include The Princess Bride , but Xavier Mendik preferred to focus on including more transgressive films , and The Princess Bride was not included .   As a result of the book necessarily arbitrary choices , the book attracted controversy from cult film fans . To choose the final film , Ernest Mathijs and Xavier Mendik , who selected one hundred cult films to discuss performed a public survey ; the resulting winner was In Bruges .   A mobile app was released to allow readers to mark each of the films that readers have seen .   A mobile app features appearances by Eli Roth and Joe Dante . 


 = = References = = 


 = = See also = = 
 2011 in film 
 Midnight film 
 Extreme cinema",
0,"Mark Wahlberg is an American actor and producer . The following is a list of Mark Wahlberg appearances in film and television , along with media Mark Wahlberg 's produced . 


 = = Film = = 


 = = Television = = 


 = = Producer = = 


 = = See also = = 
 List of awards and nominations received by Mark Wahlberg 


 = = References = =",
0,"The songs from the 1939 musical fantasy film The Wizard of Oz have taken The songs place among the most famous and instantly recognizable American songs of all time , and The Wizard of Oz principal song , "" Over the Rainbow "" , is perhaps the most famous song ever written for a film . Music and lyrics were by Harold Arlen and E.Y. "" Yip "" Harburg , who won an Academy Award for Best Song for "" Over the Rainbow . "" 
 Herbert Stothart , who underscored The Wizard of Oz , won an Academy Award for Best Original Score . Some of underscored was , of course , based on Harold Arlen and E.Y. "" Yip "" Harburg , who won an Academy Award for Best Song for "" Over the Rainbow songs . Georgie Stoll was the associate conductor and screen credits were given to George Bassman , Murray Cutter ( who did The Wizard of Oz principal song , "" Over the Rainbow "" ) , Ken Darby and Paul Marquardt for orchestral and vocal arrangements . As usual , Roger Edens was heavily involved as the unbilled musical associate of The Wizard of Oz . Incidental music was contributed by Georgie Stoll , George Bassman , Robert Stringer and also Conrad Salinger . The music to "" Optimistic Voices "" was written by Harold Arlen and Herbert Stothart , who underscored The Wizard of Oz . The songs were recorded in a studio before filming . Several of recorded were completed while Buddy Ebsen , who was supposed to have played the Tin Man , was still with the cast . So while Buddy Ebsen , who was supposed to have played the Tin Man had to be dropped from the cast due to illness from the aluminum powder makeup , Buddy Ebsen , who was supposed to have played the Tin Man singing voice remains on the soundtrack . It is Jack Haley , who eventually played the Tin Man , that is seen and heard singing "" If I Only Had A Heart "" , but Buddy Ebsen , who was supposed to have played the Tin Man voice is still heard on the group vocals of "" We 're Off To See The Wizard of Oz "" . In the group vocals of "" We 're Off To See The Wizard of Oz "" , Buddy Ebsen , who was supposed to have played the Tin Man singing voice is easy to detect . Ray Bolger ( and also Jack Haley , who eventually played the Tin Man ) were speakers with a distinct Boston accent and did not pronounce the r in The Wizard of Oz . Buddy Ebsen , who was supposed to have played the Tin Man was a Midwesterner , like Judy Garland , and pronounced the r. 
 Although an orchestra underscores nearly the entire film , approximately the last third of The Wizard of Oz contains no songs . Once Dorothy and Dorothy cohorts are handed the task of killing the Wicked Witch , the mood of The Wizard of Oz goes a bit darker . Th",
0,Category for films which are set in a particular location or a specific period .,
0,"In the history of film and television , accidents have occurred during shooting , such as cast or crew fatalities or serious accidents that plagued production . From 1980 to 1990 , there were 37 deaths relating to accidents during stunts ; 24 of 37 deaths relating to accidents during stunts involved the use of helicopters . 


 = = 1910s = = 
 Across the Border ( 1914 ) . On 1 July 1914 , while filming on location in Canon City , Colorado , cast member Grace McHugh was filming a scene where cast member Grace McHugh character was crossing the Arkansas River in a boat . When a boat capsized , camera operator Owen Carter immediately jumped into the Arkansas River to save cast member Grace McHugh . camera operator Owen Carter dragged cast member Grace McHugh onto a sandbar that was reported to be quicksand . The rest of the film crew watched helplessly as The rest of the film crew were sucked into a sandbar that was reported to be quicksand and drowned . 
 The Birth of a Nation ( 1915 ) . Future film director Erich von Stroheim fell off a roof and broke two ribs in one scene as an extra . 
 The Girl of the Golden West ( 1915 ) . Actor House Peters Sr . suffered serious burns to Actor House Peters Sr . face and hands when a prop pistol exploded upon being fired . 
 The Captive ( 1915 ) . During filming of a scene where soldiers were required to break down a locked door , the extras fired at a locked door using live ammunition to give the scene more realism . The director then ordered the extras to reload with blanks in order to film the next shot in which a locked door is broken down . But one of the extras inadvertently left a live round in one of the extras rifle which discharged , shooting another extra , Charles Chandler , in the head , killing another extra , Charles Chandler instantly . 
 The Woman God Forgot ( 1917 ) . In one scene , extras were required to be thrown over the side of an Aztec pyramid . an Aztec pyramid was built of wood and covered in paper on which sand had been glued to create the appearance of stone . The extras were ' sand - papered ' as extras slid down the side of an Aztec pyramid . Having expected such injuries , a crew member was waiting at the bottom with a bucket of iodine . 
 The Valley of the Giants ( 1919 ) . Silent - era star Wallace Reid was badly injured in",
0,"Hawaii Film Studio , owned by the State of Hawaii 's Film Office , is the first film and television studio in the State of Hawaii 's and is the first state - owned film and television studio in the United States . 


 = = History = = 
 In 1975 , CBS Productions leased 4.8 acres of land from the University of Hawaii at Manoa for the television series Hawaii Five - O. 4.8 acres of land was part of the 52 acres that the University of Hawaii at Manoa Board of Regents had acquired from the former Fort Ruger in 1974 . The Hawaii State Legislature later transferred control of 4.8 acres of land to the Hawaii State Department of Business , Economic Development and Tourism . From 1980 to 1988 , Hawaii Film Studio , owned by the State of Hawaii 's Film Office was the home for Magnum , P.I .. In the late 1980s , Hawaii Film Studio , owned by the State of Hawaii 's Film Office expanded to 7.5 acres . In the early 1990s , a sound stage was added . Hawaii Film Studio , owned by the State of Hawaii 's Film Office was the home for Jake and the Fatman , Raven , The Byrds of Paradise , One West Waikiki , Baywatch the State of Hawaii 's , the State of Hawaii 's , North Shore , Lost , The River , and Last Resort ; movies - of - the - week ; episodic television shows such as Beverly Hills 90210 and ER ( Africa episodes ) ; documentaries ; commercials ; and feature films such as Final Fantasy , Blue Crush , Tears of the Sun , The Rundown , and 50 First Dates . As of December 2017 , Hawaii Film Studio , owned by the State of Hawaii 's Film Office is currently the home to the new Hawaii Five-0 . 
 Hawaii Film Studio , owned by the State of Hawaii 's Film Office began undergoing renovations in 2014 . In 2015 the cottages where props and costumes are stored were replaced . In 2017 , $ 3.3 million was spent on the next phase of renovations . 


 = = References = = 


 = = Notes = = 


 = = External links = = 
 Official website",
